avatar_id,city,date,language,mobile,hotel_id,price,stock
201509,valletta,34,bulgarian,0,200,125,76
201509,valletta,34,bulgarian,0,749,97,29
201509,valletta,34,bulgarian,0,363,122,72
201509,valletta,34,bulgarian,0,424,145,104
201509,valletta,34,bulgarian,0,377,122,79
201509,valletta,34,bulgarian,0,325,94,30
201509,valletta,34,bulgarian,0,237,137,72
201509,valletta,34,bulgarian,0,754,220,146
201509,valletta,34,bulgarian,0,718,132,72
201509,valletta,34,bulgarian,0,732,154,116
201509,valletta,34,bulgarian,0,491,151,108
201509,valletta,34,bulgarian,0,404,127,29
201509,valletta,34,bulgarian,0,709,129,70
201509,valletta,34,bulgarian,0,282,127,68
201509,valletta,34,bulgarian,0,859,126,70
201509,valletta,34,bulgarian,0,360,154,97
201509,valletta,34,bulgarian,0,476,118,38
201509,valletta,34,bulgarian,0,985,66,66
201509,valletta,34,bulgarian,0,466,125,72
201509,valletta,34,bulgarian,0,988,123,68
201509,valletta,34,bulgarian,0,81,122,81
201509,valletta,34,bulgarian,0,376,153,111
201509,valletta,34,bulgarian,0,55,100,56
201509,valletta,34,bulgarian,0,832,124,60
201509,valletta,34,bulgarian,0,861,160,97
201509,valletta,34,bulgarian,0,512,165,94
201509,valletta,34,bulgarian,0,501,71,29
201509,valletta,34,bulgarian,0,334,73,32
201509,valletta,34,bulgarian,0,295,67,29
201509,valletta,34,bulgarian,0,719,146,123
201509,valletta,34,bulgarian,0,160,88,29
201509,valletta,34,bulgarian,0,400,93,66
201509,valletta,34,bulgarian,0,598,129,76
201509,valletta,34,bulgarian,0,371,88,62
201509,valletta,34,bulgarian,0,480,66,31
201509,valletta,34,bulgarian,0,592,218,131
201509,valletta,34,bulgarian,0,244,235,126
201509,valletta,34,bulgarian,0,504,143,104
201509,valletta,34,bulgarian,0,965,122,71
201509,valletta,34,bulgarian,0,389,94,53
201509,valletta,34,bulgarian,0,905,122,86
201509,valletta,34,bulgarian,0,643,71,32
201509,valletta,34,bulgarian,0,639,149,103
201509,valletta,34,bulgarian,0,746,148,93
201509,valletta,34,bulgarian,0,521,64,34
201509,valletta,19,bulgarian,1,859,132,19
201509,valletta,19,bulgarian,1,325,96,4
201509,valletta,19,bulgarian,1,389,114,11
201509,valletta,19,bulgarian,1,746,154,28
201509,valletta,19,bulgarian,1,754,239,41
201509,valletta,19,bulgarian,1,424,172,25
201509,valletta,19,bulgarian,1,749,118,7
201509,valletta,19,bulgarian,1,200,125,39
201509,valletta,19,bulgarian,1,404,133,0
201509,valletta,19,bulgarian,1,377,133,25
201509,valletta,19,bulgarian,1,106,147,20
201509,valletta,19,bulgarian,1,643,74,7
201509,valletta,19,bulgarian,1,134,75,4
201509,valletta,19,bulgarian,1,965,156,19
201509,valletta,19,bulgarian,1,521,82,8
201509,valletta,19,bulgarian,1,295,70,4
201509,valletta,19,bulgarian,1,55,117,14
201509,valletta,19,bulgarian,1,985,66,33
201509,valletta,19,bulgarian,1,480,71,9
201509,valletta,19,bulgarian,1,719,146,38
201509,valletta,19,bulgarian,1,861,180,24
201509,valletta,19,bulgarian,1,832,135,18
201509,valletta,19,bulgarian,1,160,96,9
201509,valletta,19,bulgarian,1,639,162,28
201509,valletta,19,bulgarian,1,244,282,34
201509,valletta,19,bulgarian,1,512,185,23
201509,valletta,19,bulgarian,1,504,162,27
201509,valletta,19,bulgarian,1,360,188,27
201509,valletta,19,bulgarian,1,988,157,19
201509,valletta,19,bulgarian,1,209,68,0
201509,valletta,19,bulgarian,1,466,147,18
201509,valletta,19,bulgarian,1,376,153,42
201509,valletta,19,bulgarian,1,491,151,41
201509,valletta,19,bulgarian,1,476,118,23
201509,valletta,19,bulgarian,1,501,77,8
201509,valletta,19,bulgarian,1,598,135,0
201509,valletta,19,bulgarian,1,363,139,20
201509,valletta,19,bulgarian,1,371,94,12
201509,valletta,19,bulgarian,1,334,75,10
201509,valletta,19,bulgarian,1,400,93,35
201509,valletta,19,bulgarian,1,237,143,22
201509,valletta,19,bulgarian,1,718,132,24
201509,valletta,19,bulgarian,1,709,132,8
201509,valletta,19,bulgarian,1,905,156,19
201509,valletta,19,bulgarian,1,592,303,28
201509,valletta,19,bulgarian,1,732,168,29
201509,valletta,15,bulgarian,0,106,161,16
201509,valletta,15,bulgarian,0,501,87,6
201509,valletta,15,bulgarian,0,859,134,2
201509,valletta,15,bulgarian,0,754,261,26
201509,valletta,15,bulgarian,0,861,215,13
201509,valletta,15,bulgarian,0,424,193,14
201509,valletta,15,bulgarian,0,719,162,20
201509,valletta,15,bulgarian,0,988,159,15
201509,valletta,15,bulgarian,0,965,158,15
201509,valletta,15,bulgarian,0,592,307,20
201509,valletta,15,bulgarian,0,504,184,21
201509,valletta,15,bulgarian,0,746,156,22
201509,valletta,15,bulgarian,0,244,333,20
201509,valletta,15,bulgarian,0,200,126,28
201509,valletta,15,bulgarian,0,325,97,0
201509,valletta,15,bulgarian,0,718,156,14
201509,valletta,15,bulgarian,0,363,158,14
201509,valletta,15,bulgarian,0,491,159,24
201509,valletta,15,bulgarian,0,371,95,3
201509,valletta,15,bulgarian,0,209,68,0
201509,valletta,15,bulgarian,0,598,137,0
201509,valletta,15,bulgarian,0,709,134,0
201509,valletta,15,bulgarian,0,360,190,21
201509,valletta,15,bulgarian,0,521,83,6
201509,valletta,15,bulgarian,0,512,207,15
201509,valletta,15,bulgarian,0,400,94,29
201509,valletta,15,bulgarian,0,295,71,0
201509,valletta,15,bulgarian,0,334,78,5
201509,valletta,15,bulgarian,0,404,135,0
201509,valletta,15,bulgarian,0,643,75,2
201509,valletta,15,bulgarian,0,476,120,19
201509,valletta,15,bulgarian,0,237,162,15
201509,valletta,15,bulgarian,0,377,135,12
201509,valletta,15,bulgarian,0,389,115,2
201509,valletta,15,bulgarian,0,639,177,18
201509,valletta,15,bulgarian,0,732,190,21
201509,valletta,15,bulgarian,0,134,76,0
201509,valletta,15,bulgarian,0,985,66,25
201509,valletta,15,bulgarian,0,749,119,3
201509,valletta,15,bulgarian,0,832,153,11
201509,valletta,15,bulgarian,0,466,161,14
201509,valletta,15,bulgarian,0,480,72,5
201509,valletta,15,bulgarian,0,376,168,24
201509,valletta,15,bulgarian,0,55,118,9
201509,valletta,15,bulgarian,0,160,97,7
201509,valletta,15,bulgarian,0,905,158,11
201514,vilnius,31,cypriot,0,80,185,120
201514,vilnius,31,cypriot,0,950,75,25
201514,vilnius,31,cypriot,0,198,112,56
201514,vilnius,31,cypriot,0,189,105,70
201514,vilnius,31,cypriot,0,161,115,80
201514,vilnius,31,cypriot,0,355,82,55
201514,vilnius,31,cypriot,0,593,59,52
201514,vilnius,31,cypriot,0,240,140,97
201514,vilnius,31,cypriot,0,47,124,84
201514,vilnius,31,cypriot,0,118,85,50
201514,vilnius,31,cypriot,0,533,134,79
201514,vilnius,31,cypriot,0,520,82,25
201514,vilnius,31,cypriot,0,89,79,44
201514,vilnius,31,cypriot,0,956,94,39
201514,vilnius,31,cypriot,0,896,59,42
201514,vilnius,31,cypriot,0,217,130,92
201514,vilnius,31,cypriot,0,605,129,76
201514,vilnius,31,cypriot,0,820,140,77
201514,vilnius,31,cypriot,0,155,83,43
201514,vilnius,31,cypriot,0,974,114,52
201514,vilnius,31,cypriot,0,406,56,24
201514,vilnius,31,cypriot,0,794,209,126
201514,vilnius,31,cypriot,0,183,127,94
201514,vilnius,31,cypriot,0,765,60,28
201514,vilnius,31,cypriot,0,448,111,56
201514,vilnius,31,cypriot,0,667,105,57
201514,vilnius,31,cypriot,0,976,85,24
201514,vilnius,31,cypriot,0,136,86,45
201514,vilnius,31,cypriot,0,607,126,52
201514,vilnius,31,cypriot,0,498,91,43
201514,vilnius,31,cypriot,0,288,118,66
201514,vilnius,31,cypriot,0,59,116,58
201514,vilnius,31,cypriot,0,74,116,64
201514,vilnius,31,cypriot,0,84,184,131
201514,vilnius,31,cypriot,0,125,57,28
201514,vilnius,31,cypriot,0,432,143,78
201514,vilnius,31,cypriot,0,204,57,26
201514,vilnius,31,cypriot,0,955,62,23
201514,vilnius,31,cypriot,0,678,81,54
201514,vilnius,31,cypriot,0,18,52,27
201514,vilnius,31,cypriot,0,568,82,57
201514,vilnius,31,cypriot,0,620,137,78
201514,vilnius,31,cypriot,0,72,57,25
201514,vilnius,31,cypriot,0,589,60,27
201514,vilnius,31,cypriot,0,516,181,126
201514,vilnius,31,cypriot,0,451,109,68
201514,vilnius,31,cypriot,0,356,78,64
201514,vilnius,31,cypriot,0,881,134,93
201514,vilnius,31,cypriot,0,247,134,87
201514,vilnius,31,cypriot,0,879,114,65
201514,vilnius,31,cypriot,0,654,135,83
201514,vilnius,31,cypriot,0,914,58,27
201514,vilnius,31,cypriot,0,340,75,25
201514,vilnius,31,cypriot,0,215,83,21
201514,vilnius,31,cypriot,0,479,130,76
201514,vilnius,31,cypriot,0,623,186,111
201514,vilnius,31,cypriot,0,5,125,93
201514,vilnius,31,cypriot,0,294,61,27
201514,vilnius,31,cypriot,0,177,142,76
201514,vilnius,31,cypriot,0,40,111,70
201514,vilnius,31,cypriot,0,887,106,53
201514,vilnius,31,cypriot,0,464,81,44
201514,vilnius,31,cypriot,0,197,116,55
201514,vilnius,31,cypriot,0,740,108,58
201514,vilnius,31,cypriot,0,687,107,56
201514,vilnius,31,cypriot,0,648,62,46
201514,vilnius,31,cypriot,0,545,119,56
201514,vilnius,31,cypriot,0,76,60,19
201514,vilnius,31,cypriot,0,61,198,107
201514,vilnius,31,cypriot,0,409,91,50
201514,vilnius,31,cypriot,0,420,57,47
201514,vilnius,31,cypriot,0,632,78,28
201514,vilnius,31,cypriot,0,670,80,22
201514,vilnius,31,cypriot,0,954,123,60
201514,vilnius,31,cypriot,0,320,117,58
201514,vilnius,31,cypriot,0,394,58,50
201514,vilnius,31,cypriot,0,819,124,105
201514,vilnius,31,cypriot,0,551,62,25
201514,vilnius,31,cypriot,0,813,118,57
201514,vilnius,31,cypriot,0,104,59,51
201514,vilnius,31,cypriot,0,758,62,30
201514,vilnius,31,cypriot,0,502,84,48
201514,vilnius,31,cypriot,0,461,56,60
201514,vilnius,31,cypriot,0,490,115,53
201514,vilnius,31,cypriot,0,187,128,94
201514,vilnius,31,cypriot,0,957,64,46
201514,vilnius,31,cypriot,0,503,176,131
201514,vilnius,31,cypriot,0,362,81,51
201514,vilnius,31,cypriot,0,408,107,67
201514,vilnius,31,cypriot,0,221,55,30
201514,vilnius,31,cypriot,0,935,63,25
201514,vilnius,31,cypriot,0,19,58,24
201514,vilnius,31,cypriot,0,279,54,27
201514,vilnius,27,cypriot,1,687,113,40
201514,vilnius,27,cypriot,1,89,79,30
201514,vilnius,27,cypriot,1,61,199,82
201514,vilnius,27,cypriot,1,607,126,38
201514,vilnius,27,cypriot,1,198,117,38
201514,vilnius,27,cypriot,1,406,58,17
201514,vilnius,27,cypriot,1,976,85,18
201514,vilnius,27,cypriot,1,765,60,23
201514,vilnius,27,cypriot,1,187,134,62
201514,vilnius,27,cypriot,1,461,56,48
201514,vilnius,27,cypriot,1,516,190,90
201514,vilnius,27,cypriot,1,189,105,52
201514,vilnius,27,cypriot,1,593,59,42
201514,vilnius,27,cypriot,1,589,63,19
201514,vilnius,27,cypriot,1,667,115,38
201514,vilnius,27,cypriot,1,678,81,43
201514,vilnius,27,cypriot,1,356,81,46
201514,vilnius,27,cypriot,1,451,114,50
201514,vilnius,27,cypriot,1,914,58,21
201514,vilnius,27,cypriot,1,125,57,23
201514,vilnius,27,cypriot,1,80,192,85
201514,vilnius,27,cypriot,1,409,91,38
201514,vilnius,27,cypriot,1,448,112,39
201514,vilnius,27,cypriot,1,623,186,84
201514,vilnius,27,cypriot,1,340,79,18
201514,vilnius,27,cypriot,1,887,116,38
201514,vilnius,27,cypriot,1,551,62,21
201514,vilnius,27,cypriot,1,362,81,39
201514,vilnius,27,cypriot,1,155,86,34
201514,vilnius,27,cypriot,1,950,79,18
201514,vilnius,27,cypriot,1,935,63,18
201514,vilnius,27,cypriot,1,956,95,30
201514,vilnius,27,cypriot,1,605,141,48
201514,vilnius,27,cypriot,1,161,115,68
201514,vilnius,27,cypriot,1,498,95,31
201514,vilnius,27,cypriot,1,881,134,73
201514,vilnius,27,cypriot,1,74,116,48
201514,vilnius,27,cypriot,1,320,117,30
201514,vilnius,27,cypriot,1,177,142,55
201514,vilnius,27,cypriot,1,136,86,35
201514,vilnius,27,cypriot,1,490,115,35
201514,vilnius,27,cypriot,1,204,57,20
201514,vilnius,27,cypriot,1,118,85,38
201514,vilnius,27,cypriot,1,479,131,50
201514,vilnius,27,cypriot,1,503,176,93
201514,vilnius,27,cypriot,1,355,82,41
201514,vilnius,27,cypriot,1,76,61,7
201514,vilnius,27,cypriot,1,740,118,42
201514,vilnius,27,cypriot,1,408,107,50
201514,vilnius,27,cypriot,1,288,118,52
201514,vilnius,27,cypriot,1,654,141,61
201514,vilnius,27,cypriot,1,568,82,42
201514,vilnius,27,cypriot,1,19,58,19
201514,vilnius,27,cypriot,1,394,64,34
201514,vilnius,27,cypriot,1,240,140,74
201514,vilnius,27,cypriot,1,819,124,87
201514,vilnius,27,cypriot,1,533,134,63
201514,vilnius,27,cypriot,1,758,62,27
201514,vilnius,27,cypriot,1,432,143,60
201514,vilnius,27,cypriot,1,879,118,48
201514,vilnius,27,cypriot,1,59,116,38
201514,vilnius,27,cypriot,1,632,78,20
201514,vilnius,27,cypriot,1,47,130,57
201514,vilnius,27,cypriot,1,954,123,45
