avatar_id,city,date,language,mobile,hotel_id,price,stock
68937,amsterdam,22,portuguese,1,594,240,92
68937,amsterdam,22,portuguese,1,166,118,24
68937,amsterdam,22,portuguese,1,82,112,23
68937,amsterdam,22,portuguese,1,821,111,24
68937,amsterdam,22,portuguese,1,172,126,18
68937,amsterdam,22,portuguese,1,745,107,20
68937,amsterdam,22,portuguese,1,214,191,35
68937,amsterdam,22,portuguese,1,945,153,36
68937,amsterdam,22,portuguese,1,429,258,58
68937,amsterdam,22,portuguese,1,101,281,42
68937,amsterdam,22,portuguese,1,960,277,51
68937,amsterdam,22,portuguese,1,311,106,26
68937,amsterdam,22,portuguese,1,585,77,23
68937,amsterdam,22,portuguese,1,625,195,41
68937,amsterdam,22,portuguese,1,253,264,60
68937,amsterdam,22,portuguese,1,835,106,48
68937,amsterdam,22,portuguese,1,103,187,52
68937,amsterdam,22,portuguese,1,157,284,43
68937,amsterdam,22,portuguese,1,88,136,18
68937,amsterdam,22,portuguese,1,658,163,29
68937,amsterdam,22,portuguese,1,809,263,55
68937,amsterdam,22,portuguese,1,271,84,4
68937,amsterdam,22,portuguese,1,750,116,12
68937,amsterdam,22,portuguese,1,587,157,18
68937,amsterdam,22,portuguese,1,760,184,36
68937,amsterdam,22,portuguese,1,967,81,32
68937,amsterdam,22,portuguese,1,548,237,72
68937,amsterdam,22,portuguese,1,326,264,58
68937,amsterdam,22,portuguese,1,12,81,10
68937,amsterdam,22,portuguese,1,460,86,2
68937,amsterdam,22,portuguese,1,146,180,42
68937,amsterdam,22,portuguese,1,256,81,10
68937,amsterdam,22,portuguese,1,387,258,51
68937,amsterdam,22,portuguese,1,52,161,25
68937,amsterdam,22,portuguese,1,45,169,26
68937,amsterdam,22,portuguese,1,369,78,3
68937,amsterdam,22,portuguese,1,685,275,46
68937,amsterdam,22,portuguese,1,269,157,24
68937,amsterdam,22,portuguese,1,465,254,59
68937,amsterdam,22,portuguese,1,366,81,18
68937,amsterdam,22,portuguese,1,925,105,20
68937,amsterdam,22,portuguese,1,493,169,24
68937,amsterdam,22,portuguese,1,455,156,28
68937,amsterdam,22,portuguese,1,224,147,41
68937,amsterdam,22,portuguese,1,878,112,34
68937,amsterdam,22,portuguese,1,9,87,20
68937,amsterdam,22,portuguese,1,676,74,10
68937,amsterdam,22,portuguese,1,891,107,10
68937,amsterdam,22,portuguese,1,307,111,21
68937,amsterdam,22,portuguese,1,223,156,16
68937,amsterdam,22,portuguese,1,762,180,22
68937,amsterdam,22,portuguese,1,352,103,45
68937,amsterdam,22,portuguese,1,588,180,0
68937,amsterdam,22,portuguese,1,10,157,26
68937,amsterdam,22,portuguese,1,482,83,8
68937,amsterdam,22,portuguese,1,264,82,9
68937,amsterdam,22,portuguese,1,86,115,20
68937,amsterdam,22,portuguese,1,77,263,57
68937,amsterdam,22,portuguese,1,680,156,12
68937,amsterdam,22,portuguese,1,375,109,22
68937,amsterdam,22,portuguese,1,591,252,57
68937,amsterdam,22,portuguese,1,880,124,19
68937,amsterdam,22,portuguese,1,529,237,60
68937,amsterdam,22,portuguese,1,777,159,28
68937,amsterdam,22,portuguese,1,111,127,16
68937,amsterdam,22,portuguese,1,806,277,58
68937,amsterdam,22,portuguese,1,442,167,43
68937,amsterdam,22,portuguese,1,441,195,32
68937,amsterdam,22,portuguese,1,212,206,32
68937,amsterdam,22,portuguese,1,752,263,53
68937,amsterdam,22,portuguese,1,417,157,28
68937,amsterdam,22,portuguese,1,410,122,20
68937,amsterdam,22,portuguese,1,604,115,19
68937,amsterdam,22,portuguese,1,505,108,22
68937,amsterdam,22,portuguese,1,83,162,22
68937,amsterdam,22,portuguese,1,283,105,24
68937,amsterdam,22,portuguese,1,230,108,21
68937,amsterdam,22,portuguese,1,193,153,26
68937,amsterdam,22,portuguese,1,971,163,24
68937,amsterdam,22,portuguese,1,902,171,49
68937,amsterdam,22,portuguese,1,517,119,30
68937,amsterdam,22,portuguese,1,921,84,22
68937,amsterdam,22,portuguese,1,603,275,47
68937,amsterdam,22,portuguese,1,581,154,17
68937,amsterdam,22,portuguese,1,34,81,11
68937,amsterdam,22,portuguese,1,969,78,18
68937,amsterdam,22,portuguese,1,557,116,0
68937,amsterdam,22,portuguese,1,807,273,48
68937,amsterdam,22,portuguese,1,657,167,42
68937,amsterdam,22,portuguese,1,779,193,44
68937,amsterdam,22,portuguese,1,630,159,26
68937,amsterdam,22,portuguese,1,627,109,4
68937,amsterdam,22,portuguese,1,679,156,26
68937,amsterdam,22,portuguese,1,234,161,26
68937,amsterdam,22,portuguese,1,475,109,25
68937,amsterdam,22,portuguese,1,867,147,26
68937,amsterdam,22,portuguese,1,916,111,27
68937,amsterdam,22,portuguese,1,303,195,34
68937,amsterdam,22,portuguese,1,373,117,22
68937,amsterdam,22,portuguese,1,430,163,69
68937,amsterdam,22,portuguese,1,105,161,24
68937,amsterdam,22,portuguese,1,507,117,18
68937,amsterdam,22,portuguese,1,117,77,14
68937,amsterdam,22,portuguese,1,778,112,8
68937,amsterdam,22,portuguese,1,510,266,69
68937,amsterdam,22,portuguese,1,892,194,27
68937,amsterdam,22,portuguese,1,715,161,24
68937,amsterdam,22,portuguese,1,628,156,42
68937,amsterdam,22,portuguese,1,660,165,23
68937,amsterdam,22,portuguese,1,567,84,9
68937,amsterdam,22,portuguese,1,218,197,33
68937,amsterdam,22,portuguese,1,211,153,25
68937,amsterdam,22,portuguese,1,918,307,51
68937,amsterdam,22,portuguese,1,140,124,18
68937,amsterdam,22,portuguese,1,163,180,47
68937,amsterdam,22,portuguese,1,933,156,26
68937,amsterdam,22,portuguese,1,196,113,6
68937,amsterdam,22,portuguese,1,515,287,44
68937,amsterdam,22,portuguese,1,788,112,14
68937,amsterdam,22,portuguese,1,85,111,19
68937,amsterdam,22,portuguese,1,724,284,44
