avatar_id,city,date,language,mobile,hotel_id,price,stock
69039,vilnius,40,dutch,1,406,53,43
69039,vilnius,40,dutch,1,320,112,110
69039,vilnius,40,dutch,1,408,107,110
69039,vilnius,40,dutch,1,187,128,165
69039,vilnius,40,dutch,1,177,125,152
69039,vilnius,40,dutch,1,294,61,43
69039,vilnius,40,dutch,1,551,59,41
69039,vilnius,40,dutch,1,215,73,42
69039,vilnius,40,dutch,1,955,56,44
69039,vilnius,40,dutch,1,221,55,46
69039,vilnius,40,dutch,1,935,59,44
69039,vilnius,40,dutch,1,72,54,43
69039,vilnius,40,dutch,1,198,107,110
69039,vilnius,40,dutch,1,678,79,91
69039,vilnius,40,dutch,1,765,57,44
69039,vilnius,40,dutch,1,217,125,160
69039,vilnius,40,dutch,1,47,124,156
69039,vilnius,40,dutch,1,670,74,44
69039,vilnius,40,dutch,1,974,108,106
69039,vilnius,40,dutch,1,464,75,86
69039,vilnius,40,dutch,1,498,80,89
69039,vilnius,40,dutch,1,461,56,90
69039,vilnius,40,dutch,1,533,128,148
69039,vilnius,40,dutch,1,161,115,112
69039,vilnius,40,dutch,1,19,55,43
69039,vilnius,40,dutch,1,632,78,43
69039,vilnius,40,dutch,1,811,106,110
69039,vilnius,40,dutch,1,118,81,88
69039,vilnius,40,dutch,1,976,80,44
69039,vilnius,40,dutch,1,136,83,84
69039,vilnius,40,dutch,1,59,111,108
69039,vilnius,40,dutch,1,240,140,150
69039,vilnius,40,dutch,1,362,77,84
69039,vilnius,40,dutch,1,820,128,155
69039,vilnius,40,dutch,1,189,103,112
69039,vilnius,40,dutch,1,40,111,108
69039,vilnius,40,dutch,1,18,52,47
69039,vilnius,40,dutch,1,247,128,150
69039,vilnius,40,dutch,1,914,56,41
69039,vilnius,40,dutch,1,5,125,158
69039,vilnius,40,dutch,1,451,104,114
69039,vilnius,40,dutch,1,954,108,112
69039,vilnius,40,dutch,1,84,184,216
69039,vilnius,40,dutch,1,409,80,91
69039,vilnius,40,dutch,1,879,110,112
69039,vilnius,40,dutch,1,819,124,158
69039,vilnius,40,dutch,1,503,176,227
69039,vilnius,40,dutch,1,89,76,85
69039,vilnius,40,dutch,1,488,188,220
69039,vilnius,40,dutch,1,593,59,88
69039,vilnius,40,dutch,1,395,54,44
69039,vilnius,40,dutch,1,607,112,105
69039,vilnius,40,dutch,1,340,74,45
69039,vilnius,40,dutch,1,794,192,214
69039,vilnius,40,dutch,1,881,128,157
69039,vilnius,40,dutch,1,516,181,224
69039,vilnius,40,dutch,1,623,177,213
69039,vilnius,40,dutch,1,956,81,83
69039,vilnius,40,dutch,1,887,101,108
69039,vilnius,40,dutch,1,279,54,45
69039,vilnius,40,dutch,1,490,109,109
69039,vilnius,40,dutch,1,896,54,85
69039,vilnius,40,dutch,1,104,57,83
69039,vilnius,40,dutch,1,448,101,106
