avatar_id,city,date,language,mobile,hotel_id,price,stock
3530,paris,32,dutch,0,357,154,58
3530,paris,32,dutch,0,595,147,64
3530,paris,32,dutch,0,248,180,86
3530,paris,32,dutch,0,866,251,140
3530,paris,32,dutch,0,467,255,126
3530,paris,32,dutch,0,484,117,48
3530,paris,32,dutch,0,564,92,24
3530,paris,32,dutch,0,868,170,94
3530,paris,32,dutch,0,436,247,165
3530,paris,32,dutch,0,631,83,25
3530,paris,32,dutch,0,29,191,91
3530,paris,32,dutch,0,612,177,92
3530,paris,32,dutch,0,910,84,31
3530,paris,32,dutch,0,162,269,131
3530,paris,32,dutch,0,647,117,45
3530,paris,32,dutch,0,259,117,41
3530,paris,32,dutch,0,56,183,85
3530,paris,32,dutch,0,903,85,60
3530,paris,32,dutch,0,790,261,117
3530,paris,32,dutch,0,526,276,125
3530,paris,32,dutch,0,803,272,124
3530,paris,32,dutch,0,65,151,70
3530,paris,32,dutch,0,795,165,62
3530,paris,32,dutch,0,14,150,58
3530,paris,32,dutch,0,837,253,134
3530,paris,32,dutch,0,62,77,27
3530,paris,32,dutch,0,889,150,64
3530,paris,32,dutch,0,640,165,54
3530,paris,32,dutch,0,397,265,126
3530,paris,32,dutch,0,339,197,85
3530,paris,32,dutch,0,986,185,91
3530,paris,32,dutch,0,207,164,67
3530,paris,32,dutch,0,885,170,61
3530,paris,32,dutch,0,684,81,27
3530,paris,32,dutch,0,327,202,80
3530,paris,32,dutch,0,447,111,52
3530,paris,32,dutch,0,290,164,58
3530,paris,32,dutch,0,797,114,58
3530,paris,32,dutch,0,95,250,141
3530,paris,32,dutch,0,970,252,146
3530,paris,32,dutch,0,776,159,57
3530,paris,32,dutch,0,238,156,67
3530,paris,32,dutch,0,980,114,50
3530,paris,32,dutch,0,0,180,92
3530,paris,32,dutch,0,731,167,62
3530,paris,32,dutch,0,577,167,60
3530,paris,32,dutch,0,825,161,66
3530,paris,32,dutch,0,41,111,48
3530,paris,32,dutch,0,946,186,84
3530,paris,32,dutch,0,756,191,84
3530,paris,32,dutch,0,17,82,29
3530,paris,32,dutch,0,736,185,89
3530,paris,32,dutch,0,748,175,110
3530,paris,32,dutch,0,735,111,48
3530,paris,32,dutch,0,573,298,128
3530,paris,32,dutch,0,27,251,146
3530,paris,32,dutch,0,254,157,68
3530,paris,32,dutch,0,858,182,88
3530,paris,32,dutch,0,257,161,59
3530,paris,32,dutch,0,963,111,57
3530,paris,32,dutch,0,742,259,119
3530,paris,32,dutch,0,614,88,26
3530,paris,32,dutch,0,863,251,142
3530,paris,32,dutch,0,911,112,62
3530,paris,32,dutch,0,492,110,56
3530,paris,32,dutch,0,540,273,126
3530,paris,32,dutch,0,115,107,65
3530,paris,32,dutch,0,767,161,62
3530,paris,32,dutch,0,656,111,48
3530,paris,32,dutch,0,274,157,61
3530,paris,32,dutch,0,421,119,51
3530,paris,32,dutch,0,24,244,157
3530,paris,32,dutch,0,842,288,117
3530,paris,32,dutch,0,379,261,128
3530,paris,32,dutch,0,123,111,48
3530,paris,32,dutch,0,188,85,31
3530,paris,32,dutch,0,700,177,124
3530,paris,32,dutch,0,412,265,157
3530,paris,32,dutch,0,159,173,88
3530,paris,32,dutch,0,972,79,25
3530,paris,32,dutch,0,66,139,75
3530,paris,32,dutch,0,926,180,90
3530,paris,32,dutch,0,884,183,90
3530,paris,32,dutch,0,808,253,114
3530,paris,32,dutch,0,949,270,125
3530,paris,32,dutch,0,853,154,58
3530,paris,32,dutch,0,708,154,62
3530,paris,32,dutch,0,882,182,89
3530,paris,32,dutch,0,580,116,43
3530,paris,32,dutch,0,975,165,62
3530,paris,32,dutch,0,582,196,85
3530,paris,32,dutch,0,705,128,45
3530,paris,32,dutch,0,948,185,94
3530,paris,32,dutch,0,571,262,120
3530,paris,32,dutch,0,738,112,52
3530,paris,32,dutch,0,299,113,58
3530,paris,32,dutch,0,229,173,88
3530,paris,32,dutch,0,301,109,46
3530,paris,32,dutch,0,522,113,52
3530,paris,32,dutch,0,942,180,79
3530,paris,32,dutch,0,132,258,131
3530,paris,32,dutch,0,28,130,48
3530,paris,32,dutch,0,225,157,60
3530,paris,32,dutch,0,165,151,74
3530,paris,32,dutch,0,359,116,47
3530,paris,32,dutch,0,509,89,22
3530,paris,32,dutch,0,69,252,174
3530,paris,32,dutch,0,21,79,31
3530,paris,32,dutch,0,792,82,58
3530,paris,32,dutch,0,176,86,16
3530,paris,32,dutch,0,645,157,64
3530,paris,32,dutch,0,634,86,25
3530,paris,32,dutch,0,785,186,74
3530,paris,32,dutch,0,663,155,69
3530,paris,32,dutch,0,851,82,57
3530,paris,32,dutch,0,331,84,48
3530,paris,32,dutch,0,576,194,83
3530,paris,32,dutch,0,49,157,78
3530,paris,32,dutch,0,579,80,30
3530,paris,32,dutch,0,192,114,28
3530,paris,32,dutch,0,216,193,89
3530,paris,32,dutch,0,629,87,56
3530,paris,32,dutch,0,342,113,29
3530,paris,32,dutch,0,308,193,85
3530,paris,32,dutch,0,323,269,135
3530,paris,32,dutch,0,227,81,27
3530,paris,32,dutch,0,734,121,50
3530,paris,32,dutch,0,584,276,127
3530,paris,32,dutch,0,998,185,92
3530,paris,32,dutch,0,94,250,167
3530,paris,32,dutch,0,305,152,66
3530,paris,32,dutch,0,449,182,88
3530,paris,32,dutch,0,817,196,80
3530,paris,32,dutch,0,599,103,65
3530,paris,32,dutch,0,617,281,131
3530,paris,32,dutch,0,150,186,88
3530,paris,32,dutch,0,937,185,85
3530,paris,32,dutch,0,722,158,59
3530,paris,32,dutch,0,222,261,126
3530,paris,32,dutch,0,415,116,50
3530,paris,32,dutch,0,392,162,72
3530,paris,32,dutch,0,182,152,74
3530,paris,32,dutch,0,723,77,27
3530,paris,32,dutch,0,560,153,67
3530,paris,32,dutch,0,992,83,26
3530,paris,32,dutch,0,130,182,84
3530,paris,32,dutch,0,306,188,85
3530,paris,32,dutch,0,314,117,48
3530,paris,32,dutch,0,133,158,60
3530,paris,32,dutch,0,912,164,51
3530,paris,32,dutch,0,841,78,58
3530,paris,32,dutch,0,477,79,67
3530,paris,32,dutch,0,534,251,127
3530,paris,32,dutch,0,782,265,148
3530,paris,32,dutch,0,148,114,50
3530,paris,32,dutch,0,823,188,86
3530,paris,32,dutch,0,741,169,62
3530,paris,32,dutch,0,338,188,81
3530,paris,32,dutch,0,602,106,30
3530,paris,32,dutch,0,474,149,60
3530,paris,32,dutch,0,119,182,92
3530,paris,32,dutch,0,558,84,24
3530,paris,32,dutch,0,419,111,55
3530,paris,32,dutch,0,121,78,32
3530,paris,32,dutch,0,199,196,84
3530,paris,19,dutch,1,911,128,19
3530,paris,19,dutch,1,640,193,18
3530,paris,19,dutch,1,885,170,30
3530,paris,19,dutch,1,192,119,5
3530,paris,19,dutch,1,301,133,15
3530,paris,19,dutch,1,509,89,0
3530,paris,19,dutch,1,225,191,17
3530,paris,19,dutch,1,133,158,0
3530,paris,19,dutch,1,41,136,15
3530,paris,19,dutch,1,188,85,19
3530,paris,19,dutch,1,842,365,28
3530,paris,19,dutch,1,972,100,8
3530,paris,19,dutch,1,817,204,29
3530,paris,19,dutch,1,975,165,28
3530,paris,19,dutch,1,963,121,19
3530,paris,19,dutch,1,558,102,7
3530,paris,19,dutch,1,339,253,26
3530,paris,19,dutch,1,0,180,38
3530,paris,19,dutch,1,882,221,23
3530,paris,19,dutch,1,808,330,27
3530,paris,19,dutch,1,992,83,1
3530,paris,19,dutch,1,474,162,20
3530,paris,19,dutch,1,540,297,45
3530,paris,19,dutch,1,342,120,10
3530,paris,19,dutch,1,576,226,24
3530,paris,19,dutch,1,738,122,19
3530,paris,19,dutch,1,903,89,6
3530,paris,19,dutch,1,868,179,30
3530,paris,19,dutch,1,447,136,15
3530,paris,19,dutch,1,595,188,18
3530,paris,19,dutch,1,602,108,11
3530,paris,19,dutch,1,27,251,64
3530,paris,19,dutch,1,415,126,17
3530,paris,19,dutch,1,327,226,25
3530,paris,19,dutch,1,227,85,11
3530,paris,19,dutch,1,419,116,20
3530,paris,19,dutch,1,748,175,50
3530,paris,19,dutch,1,314,117,6
3530,paris,19,dutch,1,722,193,18
3530,paris,19,dutch,1,700,177,93
3530,paris,19,dutch,1,229,221,27
3530,paris,19,dutch,1,645,161,4
3530,paris,19,dutch,1,741,175,19
3530,paris,19,dutch,1,14,150,28
3530,paris,19,dutch,1,647,143,14
3530,paris,19,dutch,1,599,103,40
3530,paris,19,dutch,1,684,81,10
3530,paris,19,dutch,1,522,138,13
3530,paris,19,dutch,1,323,281,48
3530,paris,19,dutch,1,176,86,0
3530,paris,19,dutch,1,823,203,24
3530,paris,19,dutch,1,756,207,31
3530,paris,19,dutch,1,526,289,43
3530,paris,19,dutch,1,254,164,14
3530,paris,19,dutch,1,492,117,0
3530,paris,19,dutch,1,573,298,51
3530,paris,19,dutch,1,790,295,37
3530,paris,19,dutch,1,477,84,20
3530,paris,19,dutch,1,379,284,46
3530,paris,19,dutch,1,21,86,9
3530,paris,19,dutch,1,582,204,28
3530,paris,19,dutch,1,132,258,63
3530,paris,19,dutch,1,970,273,44
3530,paris,19,dutch,1,148,114,5
3530,paris,19,dutch,1,858,213,22
3530,paris,19,dutch,1,735,125,14
3530,paris,19,dutch,1,238,159,2
3530,paris,19,dutch,1,782,265,62
3530,paris,19,dutch,1,564,92,0
3530,paris,19,dutch,1,130,197,31
3530,paris,19,dutch,1,776,159,0
3530,paris,19,dutch,1,95,306,35
3530,paris,19,dutch,1,467,255,79
3530,paris,19,dutch,1,803,295,35
3530,paris,19,dutch,1,734,141,15
3530,paris,19,dutch,1,560,153,29
3530,paris,19,dutch,1,357,161,21
3530,paris,19,dutch,1,841,87,12
3530,paris,19,dutch,1,436,247,95
3530,paris,19,dutch,1,257,188,17
3530,paris,19,dutch,1,656,116,15
3530,paris,19,dutch,1,159,213,26
3530,paris,19,dutch,1,785,243,17
3530,paris,19,dutch,1,937,208,23
3530,paris,19,dutch,1,723,86,8
3530,paris,19,dutch,1,216,208,31
3530,paris,19,dutch,1,912,164,0
3530,paris,19,dutch,1,534,319,35
3530,paris,19,dutch,1,617,292,45
3530,paris,19,dutch,1,998,224,22
3530,paris,19,dutch,1,795,165,0
3530,paris,19,dutch,1,742,259,43
3530,paris,19,dutch,1,863,273,36
3530,paris,19,dutch,1,150,202,30
3530,paris,19,dutch,1,397,346,28
3530,paris,19,dutch,1,663,155,23
3530,paris,19,dutch,1,29,215,26
3530,paris,19,dutch,1,28,149,12
3530,paris,19,dutch,1,392,183,24
3530,paris,19,dutch,1,825,188,20
3530,paris,19,dutch,1,305,193,19
3530,paris,19,dutch,1,123,125,14
3530,paris,19,dutch,1,767,188,18
3530,paris,19,dutch,1,629,87,6
3530,paris,19,dutch,1,24,255,53
3530,paris,19,dutch,1,580,141,15
3530,paris,19,dutch,1,708,161,22
3530,paris,19,dutch,1,69,252,109
3530,paris,19,dutch,1,948,193,34
3530,paris,19,dutch,1,119,197,26
3530,paris,19,dutch,1,926,188,40
3530,paris,19,dutch,1,207,164,5
3530,paris,19,dutch,1,614,88,0
3530,paris,19,dutch,1,56,207,30
3530,paris,19,dutch,1,121,81,11
3530,paris,19,dutch,1,980,114,15
3530,paris,19,dutch,1,259,138,15
3530,paris,19,dutch,1,49,161,19
3530,paris,19,dutch,1,306,196,33
3530,paris,19,dutch,1,338,196,37
3530,paris,19,dutch,1,705,143,14
3530,paris,19,dutch,1,584,311,34
3530,paris,19,dutch,1,17,82,13
3530,paris,19,dutch,1,299,115,0
3530,paris,19,dutch,1,421,135,17
3530,paris,19,dutch,1,308,201,27
3530,paris,19,dutch,1,889,164,21
3530,paris,19,dutch,1,65,161,24
3530,paris,19,dutch,1,884,222,27
3530,paris,19,dutch,1,62,86,7
3530,paris,19,dutch,1,942,196,30
3530,paris,19,dutch,1,910,84,14
3530,paris,19,dutch,1,66,159,21
3530,paris,19,dutch,1,792,85,28
3530,paris,19,dutch,1,274,191,18
3530,paris,19,dutch,1,412,265,108
3530,paris,19,dutch,1,631,83,0
3530,paris,19,dutch,1,182,162,23
3530,paris,19,dutch,1,290,191,18
3530,paris,19,dutch,1,612,194,29
3530,paris,19,dutch,1,571,273,36
3530,paris,19,dutch,1,946,210,26
3530,paris,19,dutch,1,94,250,93
3530,paris,19,dutch,1,949,315,34
3530,paris,19,dutch,1,851,87,19
3530,paris,19,dutch,1,986,216,24
3530,paris,19,dutch,1,577,188,14
3530,paris,19,dutch,1,199,228,19
3530,paris,19,dutch,1,248,188,26
3530,paris,19,dutch,1,634,87,0
3530,paris,19,dutch,1,165,161,30
3530,paris,19,dutch,1,115,107,39
3530,paris,19,dutch,1,797,130,16
3530,paris,19,dutch,1,484,138,15
3530,paris,19,dutch,1,331,91,18
3530,paris,19,dutch,1,736,193,29
3531,copenhagen,18,luxembourgish,0,487,169,36
3531,copenhagen,18,luxembourgish,0,514,272,41
3531,copenhagen,18,luxembourgish,0,445,91,7
3531,copenhagen,18,luxembourgish,0,78,306,27
3531,copenhagen,18,luxembourgish,0,422,393,27
3531,copenhagen,18,luxembourgish,0,624,247,20
3531,copenhagen,18,luxembourgish,0,58,268,18
3531,copenhagen,18,luxembourgish,0,872,95,13
3531,copenhagen,18,luxembourgish,0,202,173,20
3531,copenhagen,18,luxembourgish,0,497,240,20
3531,copenhagen,18,luxembourgish,0,433,146,14
3531,copenhagen,18,luxembourgish,0,122,309,42
3531,copenhagen,18,luxembourgish,0,766,334,28
3531,copenhagen,18,luxembourgish,0,425,204,24
3531,copenhagen,18,luxembourgish,0,113,87,12
3531,copenhagen,18,luxembourgish,0,865,283,48
3531,copenhagen,18,luxembourgish,0,365,96,8
3531,copenhagen,18,luxembourgish,0,664,290,41
3531,copenhagen,18,luxembourgish,0,793,171,7
3531,copenhagen,18,luxembourgish,0,142,310,47
3531,copenhagen,18,luxembourgish,0,349,238,22
3531,copenhagen,18,luxembourgish,0,153,247,19
3531,copenhagen,18,luxembourgish,0,32,178,4
3531,copenhagen,18,luxembourgish,0,99,206,12
3531,copenhagen,18,luxembourgish,0,908,368,26
3531,copenhagen,18,luxembourgish,0,562,272,18
3531,copenhagen,18,luxembourgish,0,358,227,21
3531,copenhagen,18,luxembourgish,0,669,216,28
3531,copenhagen,18,luxembourgish,0,616,173,18
3531,copenhagen,18,luxembourgish,0,519,212,24
3531,copenhagen,18,luxembourgish,0,830,89,22
3531,copenhagen,18,luxembourgish,0,983,87,11
3531,copenhagen,18,luxembourgish,0,844,324,31
3531,copenhagen,18,luxembourgish,0,309,96,0
3531,copenhagen,18,luxembourgish,0,744,173,19
3531,copenhagen,18,luxembourgish,0,402,131,0
3531,copenhagen,18,luxembourgish,0,894,295,46
3531,copenhagen,18,luxembourgish,0,596,173,0
3531,copenhagen,18,luxembourgish,0,559,200,22
3531,copenhagen,18,luxembourgish,0,952,96,0
3531,copenhagen,18,luxembourgish,0,531,186,24
3531,copenhagen,18,luxembourgish,0,405,99,8
3531,copenhagen,18,luxembourgish,0,611,208,17
3531,copenhagen,18,luxembourgish,0,506,129,8
3531,copenhagen,18,luxembourgish,0,335,92,3
3531,copenhagen,18,luxembourgish,0,194,121,0
3531,copenhagen,18,luxembourgish,0,655,287,35
3531,copenhagen,18,luxembourgish,0,518,136,12
3531,copenhagen,18,luxembourgish,0,711,143,15
3531,copenhagen,18,luxembourgish,0,707,317,31
3531,copenhagen,18,luxembourgish,0,818,176,0
3531,copenhagen,18,luxembourgish,0,994,197,18
3531,copenhagen,18,luxembourgish,0,124,271,46
3531,copenhagen,18,luxembourgish,0,695,206,18
3531,copenhagen,18,luxembourgish,0,961,201,26
3531,copenhagen,18,luxembourgish,0,727,124,0
3531,copenhagen,18,luxembourgish,0,938,124,11
3531,copenhagen,18,luxembourgish,0,348,159,26
3531,copenhagen,18,luxembourgish,0,834,93,0
3531,copenhagen,18,luxembourgish,0,973,174,0
3531,copenhagen,18,luxembourgish,0,698,202,34
3531,copenhagen,18,luxembourgish,0,53,96,6
3531,copenhagen,18,luxembourgish,0,243,99,5
3531,copenhagen,18,luxembourgish,0,23,195,18
3531,copenhagen,18,luxembourgish,0,556,178,20
3531,copenhagen,18,luxembourgish,0,528,358,27
3531,copenhagen,18,luxembourgish,0,539,285,54
