avatar_id,city,date,language,mobile,hotel_id,price,stock
68549,copenhagen,11,cypriot,1,249,94,12
68549,copenhagen,11,cypriot,1,251,178,2
68549,copenhagen,11,cypriot,1,350,461,19
68549,copenhagen,11,cypriot,1,983,99,4
68549,copenhagen,11,cypriot,1,365,102,1
68549,copenhagen,11,cypriot,1,711,152,10
68549,copenhagen,11,cypriot,1,318,153,10
68549,copenhagen,11,cypriot,1,834,99,0
68549,copenhagen,11,cypriot,1,908,522,11
68549,copenhagen,11,cypriot,1,435,403,12
68549,copenhagen,11,cypriot,1,562,289,8
68549,copenhagen,11,cypriot,1,893,248,0
68549,copenhagen,11,cypriot,1,280,127,26
68549,copenhagen,11,cypriot,1,761,157,5
68549,copenhagen,11,cypriot,1,497,291,10
68549,copenhagen,11,cypriot,1,849,214,10
68549,copenhagen,11,cypriot,1,422,417,13
68549,copenhagen,11,cypriot,1,122,433,20
68549,copenhagen,11,cypriot,1,995,232,15
68549,copenhagen,11,cypriot,1,744,184,0
68549,copenhagen,11,cypriot,1,829,219,11
68549,copenhagen,11,cypriot,1,443,157,8
68549,copenhagen,11,cypriot,1,951,94,8
68549,copenhagen,11,cypriot,1,309,102,0
68549,copenhagen,11,cypriot,1,572,250,0
68549,copenhagen,11,cypriot,1,922,296,8
68549,copenhagen,11,cypriot,1,531,197,13
68549,copenhagen,11,cypriot,1,961,248,15
68549,copenhagen,11,cypriot,1,358,268,10
68549,copenhagen,11,cypriot,1,664,422,12
68549,copenhagen,11,cypriot,1,36,209,0
68549,copenhagen,11,cypriot,1,690,214,22
68549,copenhagen,11,cypriot,1,973,185,0
68549,copenhagen,11,cypriot,1,622,149,8
68549,copenhagen,11,cypriot,1,958,259,0
68549,copenhagen,11,cypriot,1,844,407,12
68549,copenhagen,11,cypriot,1,329,259,12
68549,copenhagen,11,cypriot,1,831,117,7
68549,copenhagen,11,cypriot,1,938,132,5
68549,copenhagen,11,cypriot,1,757,163,8
68549,copenhagen,11,cypriot,1,506,160,4
68549,copenhagen,11,cypriot,1,291,277,14
68549,copenhagen,11,cypriot,1,990,182,6
68549,copenhagen,11,cypriot,1,523,113,8
68549,copenhagen,11,cypriot,1,243,105,0
68549,copenhagen,11,cypriot,1,78,401,12
68549,copenhagen,11,cypriot,1,60,102,1
68549,copenhagen,11,cypriot,1,900,254,7
68549,copenhagen,11,cypriot,1,855,273,11
68549,copenhagen,11,cypriot,1,124,388,19
68549,copenhagen,11,cypriot,1,99,219,0
68549,copenhagen,11,cypriot,1,300,157,8
68549,copenhagen,11,cypriot,1,826,212,20
68549,copenhagen,11,cypriot,1,547,219,11
68549,copenhagen,11,cypriot,1,487,180,24
68549,copenhagen,11,cypriot,1,348,214,10
68549,copenhagen,11,cypriot,1,818,187,0
68549,copenhagen,11,cypriot,1,812,217,3
68549,copenhagen,11,cypriot,1,425,271,9
68549,copenhagen,11,cypriot,1,142,422,21
68549,copenhagen,11,cypriot,1,638,166,25
68549,copenhagen,11,cypriot,1,695,219,10
68549,copenhagen,11,cypriot,1,556,189,0
68549,copenhagen,11,cypriot,1,978,363,22
68549,copenhagen,11,cypriot,1,707,363,14
68549,copenhagen,11,cypriot,1,994,209,11
68549,copenhagen,11,cypriot,1,385,358,13
68549,copenhagen,11,cypriot,1,865,300,27
68549,copenhagen,11,cypriot,1,434,123,0
68549,copenhagen,11,cypriot,1,989,117,3
68549,copenhagen,11,cypriot,1,23,214,11
68549,copenhagen,11,cypriot,1,876,153,0
68549,copenhagen,11,cypriot,1,727,132,0
68549,copenhagen,11,cypriot,1,1,103,0
68549,copenhagen,11,cypriot,1,153,360,8
68549,copenhagen,11,cypriot,1,481,103,0
68549,copenhagen,11,cypriot,1,872,101,7
68549,copenhagen,11,cypriot,1,596,184,0
68549,copenhagen,11,cypriot,1,335,98,0
68549,copenhagen,11,cypriot,1,959,239,16
68549,copenhagen,11,cypriot,1,202,214,11
68549,copenhagen,11,cypriot,1,519,271,10
68549,copenhagen,11,cypriot,1,726,352,21
68549,copenhagen,11,cypriot,1,96,146,7
68549,copenhagen,11,cypriot,1,514,327,17
68549,copenhagen,11,cypriot,1,445,96,0
68549,copenhagen,11,cypriot,1,541,168,8
68549,copenhagen,11,cypriot,1,611,221,6
68549,copenhagen,11,cypriot,1,6,131,1
68549,copenhagen,11,cypriot,1,319,412,21
68549,copenhagen,11,cypriot,1,691,97,4
68549,copenhagen,11,cypriot,1,698,250,15
68549,copenhagen,11,cypriot,1,289,152,0
68549,copenhagen,11,cypriot,1,716,155,0
68549,copenhagen,11,cypriot,1,669,285,13
68549,copenhagen,11,cypriot,1,793,181,0
68549,copenhagen,11,cypriot,1,53,102,0
68549,copenhagen,11,cypriot,1,952,102,0
68549,copenhagen,11,cypriot,1,518,171,4
68549,copenhagen,11,cypriot,1,616,214,10
68549,copenhagen,11,cypriot,1,688,94,0
68549,copenhagen,11,cypriot,1,433,155,9
68549,copenhagen,11,cypriot,1,463,105,0
68549,copenhagen,11,cypriot,1,898,100,0
68549,copenhagen,11,cypriot,1,869,407,10
68549,copenhagen,11,cypriot,1,770,300,7
68549,copenhagen,11,cypriot,1,267,187,0
68549,copenhagen,11,cypriot,1,559,259,8
68549,copenhagen,11,cypriot,1,894,313,18
68549,copenhagen,11,cypriot,1,43,86,28
68549,copenhagen,11,cypriot,1,981,119,3
68549,copenhagen,11,cypriot,1,431,133,0
