avatar_id,city,date,language,mobile,hotel_id,price,stock
68739,valletta,22,portuguese,1,598,143,8
68739,valletta,22,portuguese,1,106,156,24
68739,valletta,22,portuguese,1,985,70,38
68739,valletta,22,portuguese,1,749,116,10
68739,valletta,22,portuguese,1,861,184,34
68739,valletta,22,portuguese,1,832,144,23
68739,valletta,22,portuguese,1,376,162,56
68739,valletta,22,portuguese,1,719,155,52
68739,valletta,22,portuguese,1,244,279,48
68739,valletta,22,portuguese,1,905,147,27
68739,valletta,22,portuguese,1,746,157,36
68739,valletta,22,portuguese,1,404,141,0
68739,valletta,22,portuguese,1,134,80,9
68739,valletta,22,portuguese,1,466,144,26
68739,valletta,22,portuguese,1,237,152,28
68739,valletta,22,portuguese,1,643,78,12
68739,valletta,22,portuguese,1,491,160,52
68739,valletta,22,portuguese,1,363,141,29
68739,valletta,22,portuguese,1,389,121,17
68739,valletta,22,portuguese,1,504,165,36
68739,valletta,22,portuguese,1,360,185,31
68739,valletta,22,portuguese,1,209,72,0
68739,valletta,22,portuguese,1,639,172,37
68739,valletta,22,portuguese,1,160,102,11
68739,valletta,22,portuguese,1,732,171,40
68739,valletta,22,portuguese,1,718,140,32
68739,valletta,22,portuguese,1,55,111,20
68739,valletta,22,portuguese,1,859,140,30
68739,valletta,22,portuguese,1,476,126,25
68739,valletta,22,portuguese,1,521,74,11
68739,valletta,22,portuguese,1,512,196,31
68739,valletta,22,portuguese,1,334,80,13
68739,valletta,22,portuguese,1,371,100,19
68739,valletta,22,portuguese,1,295,74,9
68739,valletta,22,portuguese,1,965,141,27
68739,valletta,22,portuguese,1,592,261,44
68739,valletta,22,portuguese,1,325,102,10
68739,valletta,22,portuguese,1,400,99,40
68739,valletta,22,portuguese,1,377,141,34
68739,valletta,22,portuguese,1,424,182,35
68739,valletta,22,portuguese,1,988,143,26
68739,valletta,22,portuguese,1,282,146,22
68739,valletta,22,portuguese,1,200,133,48
68739,valletta,22,portuguese,1,754,254,54
68739,valletta,22,portuguese,1,501,78,12
68739,valletta,22,portuguese,1,81,136,31
68739,valletta,22,portuguese,1,709,140,20
68739,valletta,22,portuguese,1,480,74,12
68739,valletta,12,portuguese,1,501,91,4
68739,valletta,12,portuguese,1,134,80,0
68739,valletta,12,portuguese,1,639,207,13
