avatar_id,city,date,language,mobile,hotel_id,price,stock
29523,copenhagen,35,spanish,1,391,180,77
29523,copenhagen,35,spanish,1,812,181,73
29523,copenhagen,35,spanish,1,349,212,104
29523,copenhagen,35,spanish,1,122,282,174
29523,copenhagen,35,spanish,1,994,167,86
29523,copenhagen,35,spanish,1,690,210,113
29523,copenhagen,35,spanish,1,707,292,156
29523,copenhagen,35,spanish,1,60,94,32
29523,copenhagen,35,spanish,1,930,120,86
29523,copenhagen,35,spanish,1,698,202,108
29523,copenhagen,35,spanish,1,959,199,110
29523,copenhagen,35,spanish,1,385,276,158
29523,copenhagen,35,spanish,1,757,126,60
29523,copenhagen,35,spanish,1,497,205,104
29523,copenhagen,35,spanish,1,771,279,163
29523,copenhagen,35,spanish,1,716,125,64
29523,copenhagen,35,spanish,1,622,124,70
29523,copenhagen,35,spanish,1,332,212,113
29523,copenhagen,35,spanish,1,855,196,122
29523,copenhagen,35,spanish,1,894,281,151
29523,copenhagen,35,spanish,1,805,169,94
29523,copenhagen,35,spanish,1,280,124,79
29523,copenhagen,35,spanish,1,36,191,68
29523,copenhagen,35,spanish,1,96,132,61
29523,copenhagen,35,spanish,1,518,119,62
29523,copenhagen,35,spanish,1,519,204,102
29523,copenhagen,35,spanish,1,826,199,116
29523,copenhagen,35,spanish,1,402,133,58
29523,copenhagen,35,spanish,1,572,193,99
29523,copenhagen,35,spanish,1,23,165,82
29523,copenhagen,35,spanish,1,829,184,76
29523,copenhagen,35,spanish,1,100,92,32
29523,copenhagen,35,spanish,1,425,194,122
29523,copenhagen,35,spanish,1,251,167,30
29523,copenhagen,35,spanish,1,523,82,62
29523,copenhagen,35,spanish,1,638,162,78
29523,copenhagen,35,spanish,1,541,126,64
29523,copenhagen,35,spanish,1,983,90,35
29523,copenhagen,35,spanish,1,514,272,179
29523,copenhagen,35,spanish,1,358,202,105
29523,copenhagen,35,spanish,1,367,98,33
29523,copenhagen,35,spanish,1,834,97,28
29523,copenhagen,35,spanish,1,938,127,34
29523,copenhagen,35,spanish,1,688,86,66
29523,copenhagen,35,spanish,1,611,177,84
29523,copenhagen,35,spanish,1,772,285,136
29523,copenhagen,35,spanish,1,844,275,161
29523,copenhagen,35,spanish,1,365,98,32
29523,copenhagen,35,spanish,1,990,168,82
29523,copenhagen,35,spanish,1,435,283,149
29523,copenhagen,35,spanish,1,900,196,116
29523,copenhagen,35,spanish,1,481,97,31
29523,copenhagen,35,spanish,1,202,157,78
29523,copenhagen,35,spanish,1,973,181,80
29523,copenhagen,35,spanish,1,463,103,31
29523,copenhagen,35,spanish,1,32,186,81
29523,copenhagen,35,spanish,1,153,204,106
29523,copenhagen,35,spanish,1,958,217,106
29523,copenhagen,35,spanish,1,766,285,155
29523,copenhagen,35,spanish,1,113,90,35
29523,copenhagen,35,spanish,1,978,304,160
29523,copenhagen,35,spanish,1,596,180,70
29523,copenhagen,35,spanish,1,350,314,154
29523,copenhagen,35,spanish,1,124,282,164
29523,copenhagen,35,spanish,1,291,199,115
29523,copenhagen,35,spanish,1,556,186,82
29523,copenhagen,35,spanish,1,865,294,157
29523,copenhagen,35,spanish,1,407,221,103
29523,copenhagen,35,spanish,1,243,94,31
29523,copenhagen,35,spanish,1,348,165,94
29523,copenhagen,35,spanish,1,898,88,36
29523,copenhagen,35,spanish,1,90,167,82
29523,copenhagen,35,spanish,1,532,208,108
29523,copenhagen,35,spanish,1,664,301,146
29523,copenhagen,35,spanish,1,539,282,160
29523,copenhagen,35,spanish,1,726,259,165
29523,copenhagen,35,spanish,1,547,169,80
29523,copenhagen,35,spanish,1,58,207,106
29523,copenhagen,35,spanish,1,711,126,61
