avatar_id,city,date,language,mobile,hotel_id,price,stock
3531,copenhagen,13,luxembourgish,0,487,175,27
3531,copenhagen,13,luxembourgish,0,332,282,15
3531,copenhagen,13,luxembourgish,0,959,233,19
3531,copenhagen,13,luxembourgish,0,611,215,10
3531,copenhagen,13,luxembourgish,0,958,252,2
3531,copenhagen,13,luxembourgish,0,443,153,10
3531,copenhagen,13,luxembourgish,0,463,102,0
3531,copenhagen,13,luxembourgish,0,869,397,14
3531,copenhagen,13,luxembourgish,0,528,370,17
3531,copenhagen,13,luxembourgish,0,761,153,7
3531,copenhagen,13,luxembourgish,0,893,242,4
3531,copenhagen,13,luxembourgish,0,829,213,13
3531,copenhagen,13,luxembourgish,0,818,182,0
3531,copenhagen,13,luxembourgish,0,422,406,17
3531,copenhagen,13,luxembourgish,0,348,179,12
3531,copenhagen,13,luxembourgish,0,6,127,5
3531,copenhagen,13,luxembourgish,0,90,211,13
3531,copenhagen,13,luxembourgish,0,572,244,0
3531,copenhagen,13,luxembourgish,0,358,262,13
3531,copenhagen,13,luxembourgish,0,99,213,0
3531,copenhagen,13,luxembourgish,0,110,213,12
3531,copenhagen,13,luxembourgish,0,766,395,15
3531,copenhagen,13,luxembourgish,0,994,204,13
3531,copenhagen,13,luxembourgish,0,50,157,10
3531,copenhagen,13,luxembourgish,0,434,120,0
3531,copenhagen,13,luxembourgish,0,519,264,13
3531,copenhagen,13,luxembourgish,0,596,179,0
3531,copenhagen,13,luxembourgish,0,367,101,6
3531,copenhagen,13,luxembourgish,0,995,226,18
3531,copenhagen,13,luxembourgish,0,433,151,10
3531,copenhagen,13,luxembourgish,0,539,294,34
3531,copenhagen,13,luxembourgish,0,251,174,4
3531,copenhagen,13,luxembourgish,0,124,378,23
3531,copenhagen,13,luxembourgish,0,894,305,27
3531,copenhagen,13,luxembourgish,0,481,100,0
3531,copenhagen,13,luxembourgish,0,122,422,24
3531,copenhagen,13,luxembourgish,0,938,128,6
3531,copenhagen,13,luxembourgish,0,562,282,11
3531,copenhagen,13,luxembourgish,0,365,99,3
3531,copenhagen,13,luxembourgish,0,153,351,9
3531,copenhagen,13,luxembourgish,0,900,248,11
3531,copenhagen,13,luxembourgish,0,23,209,13
3531,copenhagen,13,luxembourgish,0,267,182,0
3531,copenhagen,13,luxembourgish,0,514,319,23
3531,copenhagen,13,luxembourgish,0,243,102,0
3531,copenhagen,13,luxembourgish,0,655,321,18
3531,copenhagen,13,luxembourgish,0,834,96,0
3531,copenhagen,13,luxembourgish,0,518,167,6
3531,copenhagen,13,luxembourgish,0,300,153,10
3531,copenhagen,13,luxembourgish,0,812,211,6
3531,copenhagen,13,luxembourgish,0,981,116,5
3531,copenhagen,13,luxembourgish,0,771,404,15
3531,copenhagen,13,luxembourgish,0,202,209,13
3531,copenhagen,13,luxembourgish,0,770,292,10
3531,copenhagen,13,luxembourgish,0,831,114,7
3531,copenhagen,13,luxembourgish,0,1,100,0
3531,copenhagen,13,luxembourgish,0,908,508,13
3531,copenhagen,13,luxembourgish,0,664,411,16
